name,shape,numel,mean,std,min,max,max_abs,l2_norm,l1_norm,zeros_frac,p95_abs,p99_abs,is_bias
log_std,"(2,)",2,0.6834918260574341,0.025767385959625244,0.6577244400978088,0.7092592120170593,0.7092592120170593,0.9672901034355164,1.3669836521148682,0.0,0.7066824436187744,0.7087438702583313,False
features_extractor.cnn.0.weight,"(32, 1, 8, 8)",2048,0.0008193998364731669,0.10917045176029205,-0.3258088231086731,0.373625785112381,0.373625785112381,4.940629959106445,176.58065795898438,0.0,0.22084493935108185,0.2758728861808777,False
features_extractor.cnn.0.bias,"(32,)",32,0.0008311616256833076,0.06196073815226555,-0.10860420018434525,0.16051167249679565,0.16051167249679565,0.3505343794822693,1.4081097841262817,0.0,0.12119616568088531,0.14996014535427094,True
features_extractor.cnn.2.weight,"(64, 32, 4, 4)",32768,-0.0017865033587440848,0.03596757352352142,-0.27755025029182434,0.3099534213542938,0.3099534213542938,6.5188517570495605,823.1519165039062,0.0,0.07521015405654907,0.11058150231838226,False
features_extractor.cnn.2.bias,"(64,)",64,0.007502111606299877,0.05193629860877991,-0.07929079234600067,0.1543673723936081,0.1543673723936081,0.4198026657104492,2.395577907562256,0.0,0.12607529759407043,0.15432168543338776,True
features_extractor.cnn.4.weight,"(64, 64, 3, 3)",36864,-0.0011167419143021107,0.034371256828308105,-0.3163432776927948,0.22174198925495148,0.3163432776927948,6.602760314941406,793.841552734375,0.0,0.07551820576190948,0.11751853674650192,False
features_extractor.cnn.4.bias,"(64,)",64,0.02014516294002533,0.03203362226486206,-0.025790685787796974,0.1236305981874466,0.1236305981874466,0.3027321398258209,1.7674199342727661,0.0,0.0823817253112793,0.10740593075752258,True
features_extractor.linear.0.weight,"(512, 64)",32768,0.0008513433276675642,0.026949971914291382,-0.19466769695281982,0.18197083473205566,0.19466769695281982,4.8808979988098145,519.45849609375,0.0,0.06135687977075577,0.09506899863481522,False
features_extractor.linear.0.bias,"(512,)",512,0.03136685490608215,0.034609198570251465,-0.03628873825073242,0.11045379191637039,0.11045379191637039,1.056890845298767,17.52646827697754,0.0,0.09061086922883987,0.10157792270183563,True
pi_features_extractor.cnn.0.weight,"(32, 1, 8, 8)",2048,0.0008193998364731669,0.10917045176029205,-0.3258088231086731,0.373625785112381,0.373625785112381,4.940629959106445,176.58065795898438,0.0,0.22084493935108185,0.2758728861808777,False
pi_features_extractor.cnn.0.bias,"(32,)",32,0.0008311616256833076,0.06196073815226555,-0.10860420018434525,0.16051167249679565,0.16051167249679565,0.3505343794822693,1.4081097841262817,0.0,0.12119616568088531,0.14996014535427094,True
pi_features_extractor.cnn.2.weight,"(64, 32, 4, 4)",32768,-0.0017865033587440848,0.03596757352352142,-0.27755025029182434,0.3099534213542938,0.3099534213542938,6.5188517570495605,823.1519165039062,0.0,0.07521015405654907,0.11058150231838226,False
pi_features_extractor.cnn.2.bias,"(64,)",64,0.007502111606299877,0.05193629860877991,-0.07929079234600067,0.1543673723936081,0.1543673723936081,0.4198026657104492,2.395577907562256,0.0,0.12607529759407043,0.15432168543338776,True
